DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,20:03:43 21-May-2024,,B,62.1556,-177.3134,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,07:46:19 22-May-2024,07:46:19 22-May-2024,0,1,61.7628,-177.8609,CRC,,,,3501,3.325,,,-1.05,1.5,,,,,,,,,,,,,116,27,255,42,,,,,,,62,305,178,0,26,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,12:43:43 22-May-2024,12:43:42 22-May-2024,0,B,61.5945,-178.2336,CRC,,,,3576,3.325,,,-0.75,1.5,,,,,,,,,,,,,197,27,255,42,,,,,,,62,315,182,0,8,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,14:36:14 22-May-2024,,B,61.5559,-178.1284,,,,,,,,,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,14:38:08 22-May-2024,,B,61.5559,-178.1284,,,,,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,18:58:50 23-May-2024,,1,61.1287,-179.3177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,19:00:08 23-May-2024,,1,61.1287,-179.3177,,,,,,,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,19:25:43 23-May-2024,,A,61.1243,-179.3198,,,,,,,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,04:02:30 24-May-2024,,A,61.1379,179.8479,,,,,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,04:04:50 24-May-2024,,A,61.1379,179.8479,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,07:30:01 24-May-2024,07:30:00 24-May-2024,0,B,61.0915,179.6957,CRC,,,,4176,3.325,,,-0.45,1.5,,,,,,,,,,,,,154,26,255,42,,,,,,,57,386,237,0,30,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,08:36:34 24-May-2024,,3,61.0885,179.6626,,,,,4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,08:39:06 24-May-2024,,3,61.0885,179.6626,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,09:01:19 24-May-2024,,B,61.0892,179.6412,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,09:03:29 24-May-2024,,B,61.0892,179.6412,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,18:13:45 24-May-2024,,B,61.1076,179.6841,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,18:16:18 24-May-2024,,B,61.1076,179.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,12:52:07 25-May-2024,,B,61.5671,178.1261,,,,,4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,16:47:59 26-May-2024,,2,61.9811,177.1205,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,16:55:36 26-May-2024,,2,61.9811,177.1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,16:58:07 26-May-2024,,2,61.9811,177.1205,,,,,,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,02:06:37 27-May-2024,,B,62.0074,177.3870,,,,,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:17:31 27-May-2024,,3,62.0465,177.2437,,,,,,,,,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:19:34 27-May-2024,,3,62.0465,177.2437,,,,,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:23:55 27-May-2024,,B,62.0419,177.2061,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:39:56 27-May-2024,,A,62.0604,177.2169,,,,,,,,,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:49:02 27-May-2024,,B,62.0582,177.1961,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,13:29:25 27-May-2024,13:29:24 27-May-2024,0,B,62.1966,177.0901,CRC,,,,5251,3.325,,,0.55,1.5,,,,,,,,,,,,,215,25,255,42,,,,,,,40,502,319,0,47,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:23:14 31-May-2024,,0,61.9628,175.8365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,22:24:45 31-May-2024,,0,61.9628,175.8365,,,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:25:32 31-May-2024,,0,61.9628,175.8365,,,,,6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:34:45 31-May-2024,,0,61.9628,175.8365,,,,,6598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,12:03:53 01-Jun-2024,,0,61.8217,175.5553,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,12:06:11 01-Jun-2024,,0,61.8217,175.5553,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,20:43:55 03-Jun-2024,,B,61.6224,174.3472,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
