DeployID,Ptt,Source,Instr,Start,End,Kind,Type,MinDepth,PercentTime,MinSec,MaxSec,MaxDives,Percent_20,Percent_33,Percent_40,Percent_60,Percent_66,Percent_80,Percent_100
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 18-May-2024,16:00:00 18-May-2024,depth,dry,,7.1,475,547,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 18-May-2024,18:00:00 18-May-2024,depth,shallow,0.000000,49.6,3536,3608,42,,2.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 18-May-2024,18:00:00 18-May-2024,depth,deep,,40.9,2912,2984,42,18.000000,,19.000000,21.000000,,23.000000,30.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 18-May-2024,18:00:00 18-May-2024,depth,dry,,9.5,648,720,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 18-May-2024,20:00:00 18-May-2024,depth,shallow,0.000000,42.5,3025,3097,41,,1.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 18-May-2024,20:00:00 18-May-2024,depth,deep,,50.4,3592,3664,41,17.000000,,19.000000,20.000000,,22.000000,29.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 18-May-2024,20:00:00 18-May-2024,depth,dry,,7.1,475,547,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 18-May-2024,22:00:00 18-May-2024,depth,shallow,0.000000,33.9,2402,2474,20,,2.000000,,,10.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 18-May-2024,22:00:00 18-May-2024,depth,deep,,11.8,814,886,20,17.000000,,18.000000,20.000000,,22.000000,31.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 18-May-2024,22:00:00 18-May-2024,depth,dry,,54.3,3874,3946,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 18-May-2024,00:00:00 19-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 18-May-2024,00:00:00 19-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 18-May-2024,00:00:00 19-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 19-May-2024,02:00:00 19-May-2024,depth,shallow,0.000000,27.6,1948,2020,20,,1.000000,,,7.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 19-May-2024,02:00:00 19-May-2024,depth,deep,,27.6,1948,2020,20,19.000000,,23.000000,26.000000,,27.000000,34.000000
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 19-May-2024,02:00:00 19-May-2024,depth,dry,,44.8,3190,3262,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 19-May-2024,04:00:00 19-May-2024,depth,shallow,0.000000,41.7,2969,3041,41,,1.000000,,,8.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 19-May-2024,04:00:00 19-May-2024,depth,deep,,50.4,3592,3664,41,20.000000,,24.000000,26.000000,,27.000000,34.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 19-May-2024,04:00:00 19-May-2024,depth,dry,,7.9,533,605,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 19-May-2024,06:00:00 19-May-2024,depth,shallow,0.000000,63.8,4556,4628,23,,1.000000,,,1.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 19-May-2024,06:00:00 19-May-2024,depth,deep,,28.3,2005,2077,23,20.000000,,26.000000,27.000000,,27.000000,38.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 19-May-2024,06:00:00 19-May-2024,depth,dry,,7.9,533,605,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 19-May-2024,12:00:00 19-May-2024,depth,shallow,0.000000,84.3,6030,6102,12,,3.000000,,,5.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 19-May-2024,12:00:00 19-May-2024,depth,deep,,5.5,361,433,12,16.000000,,16.000000,17.000000,,17.000000,18.000000
