DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:01:00 27-Oct-2024,16.7,-9.00,2,,,, ,13,,0.00,1.00,3.325,3.375,,,5.00,0.00,3.325,3.375,,,10.00,0.00,3.325,3.375,,,15.00,0.00,3.325,3.375,,,20.00,0.00,3.325,3.375,,,25.00,1.00,3.325,3.375,,,30.00,0.00,3.325,3.375,,,35.00,0.00,3.325,3.375,,,40.00,0.00,3.325,3.375,,,45.00,0.00,3.325,3.375,,,50.00,0.00,3.325,3.375,,,55.00,0.00,2.075,2.125,,,60.00,0.00,2.075,2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:25:00 27-Oct-2024,16.7,-9.00,1,,,, ,12,,0.00,1.00,3.375,3.425,,,5.00,0.00,3.375,3.425,,,10.00,0.00,3.375,3.425,,,15.00,0.00,3.375,3.425,,,20.00,0.00,3.425,3.475,,,25.00,0.00,3.375,3.425,,,30.00,0.00,3.375,3.425,,,35.00,0.00,3.375,3.425,,,40.00,0.00,3.425,3.475,,,45.00,0.00,3.375,3.425,,,50.00,0.00,3.175,3.225,,,55.00,0.00,2.925,2.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:00:00 29-Oct-2024,16.7,-9.00,2,,,, ,14,,0.00,1.00,3.225,3.275,,,5.00,0.00,3.225,3.275,,,10.00,0.00,3.275,3.325,,,15.00,1.00,3.275,3.325,,,20.00,0.00,3.325,3.375,,,25.00,0.00,3.375,3.425,,,30.00,0.00,3.425,3.475,,,35.00,0.00,3.425,3.475,,,40.00,0.00,3.425,3.475,,,45.00,0.00,3.425,3.475,,,50.00,0.00,3.475,3.525,,,55.00,0.00,3.425,3.475,,,60.00,0.00,3.375,3.425,,,65.00,0.00,3.375,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:40:00 31-Oct-2024,16.7,-9.00,3,,,, ,18,,0.00,1.00,4.075,4.125,,,5.00,0.00,4.075,4.125,,,10.00,0.00,4.075,4.125,,,15.00,0.00,4.075,4.125,,,20.00,0.00,4.075,4.125,,,25.00,0.00,4.125,4.175,,,30.00,0.00,4.125,4.175,,,35.00,0.00,4.125,4.175,,,40.00,0.00,4.125,4.175,,,45.00,0.00,4.125,4.175,,,50.00,0.00,4.075,4.125,,,55.00,0.00,3.675,3.725,,,60.00,0.00,1.175,1.225,,,65.00,0.00,1.275,1.325,,,70.00,0.00,1.325,1.375,,,75.00,0.00,1.375,1.425,,,80.00,0.00,1.375,1.425,,,85.00,0.00,1.375,1.425,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,03:11:00 31-Oct-2024,16.7,-9.00,6,,,, ,18,,0.00,0.00,4.175,4.225,,,5.00,0.00,4.175,4.225,,,10.00,0.00,4.175,4.225,,,15.00,0.00,4.175,4.225,,,20.00,0.00,4.175,4.225,,,25.00,0.00,4.175,4.225,,,30.00,0.00,4.175,4.225,,,35.00,0.00,4.175,4.225,,,40.00,0.00,4.175,4.225,,,45.00,0.00,4.175,4.225,,,50.00,1.00,4.125,4.175,,,55.00,1.00,3.175,3.225,,,60.00,0.00,1.475,1.525,,,65.00,0.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,85.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:01:00 31-Oct-2024,16.7,-9.00,1,,,, ,17,,0.00,0.00,4.025,4.075,,,5.00,0.00,4.025,4.075,,,10.00,0.00,4.075,4.125,,,15.00,0.00,4.075,4.125,,,20.00,0.00,4.075,4.125,,,25.00,1.00,4.025,4.075,,,30.00,0.00,4.125,4.175,,,35.00,1.00,4.125,4.175,,,40.00,0.00,4.125,4.175,,,45.00,0.00,4.125,4.175,,,50.00,0.00,3.925,3.975,,,55.00,0.00,1.525,1.575,,,60.00,0.00,1.475,1.525,,,65.00,0.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,07:59:00 05-Nov-2024,1.7,-10.00,2,,,, ,4,,0.00,0.00,4.075,4.125,,,5.00,0.00,4.025,4.075,,,10.00,0.00,4.025,4.075,,,15.00,0.00,4.075,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:06:00 05-Nov-2024,1.7,-10.00,2,,,, ,20,,0.00,0.00,4.075,4.125,,,5.00,0.00,4.075,4.125,,,10.00,1.00,4.075,4.125,,,15.00,0.00,4.075,4.125,,,20.00,1.00,4.125,4.175,,,25.00,0.00,4.175,4.225,,,30.00,1.00,4.425,4.475,,,35.00,0.00,4.425,4.475,,,40.00,0.00,4.425,4.475,,,45.00,0.00,4.375,4.425,,,50.00,0.00,4.275,4.325,,,55.00,0.00,4.275,4.325,,,60.00,0.00,4.275,4.325,,,65.00,0.00,2.575,2.625,,,70.00,0.00,1.575,1.625,,,75.00,0.00,1.575,1.625,,,80.00,0.00,1.575,1.625,,,85.00,0.00,1.575,1.625,,,90.00,0.00,1.575,1.625,,,95.00,0.00,1.575,1.625,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,13:47:00 06-Nov-2024,1.7,-10.00,1,,,, ,17,,0.00,1.00,3.975,4.025,,,5.00,0.00,3.975,4.025,,,10.00,0.00,3.975,4.025,,,15.00,0.00,3.975,4.025,,,20.00,0.00,3.975,4.025,,,25.00,1.00,3.975,4.025,,,30.00,0.00,3.975,4.025,,,35.00,0.00,4.025,4.075,,,40.00,0.00,4.025,4.075,,,45.00,0.00,4.125,4.175,,,50.00,0.00,4.175,4.225,,,55.00,0.00,4.175,4.225,,,60.00,0.00,3.575,3.625,,,65.00,0.00,1.775,1.825,,,70.00,0.00,1.575,1.625,,,75.00,0.00,1.575,1.625,,,80.00,0.00,1.575,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:01:00 06-Nov-2024,1.7,-10.00,1,,,, ,11,,0.00,1.00,3.825,3.875,,,5.00,0.00,3.925,3.975,,,10.00,0.00,3.925,3.975,,,15.00,0.00,3.925,3.975,,,20.00,0.00,3.925,3.975,,,25.00,0.00,3.925,3.975,,,30.00,0.00,3.975,4.025,,,35.00,0.00,3.975,4.025,,,40.00,0.00,4.075,4.125,,,45.00,0.00,4.075,4.125,,,50.00,0.00,4.275,4.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:13:00 07-Nov-2024,16.7,-10.00,1,,,, ,4,,85.00,0.00,1.725,1.775,,,90.00,0.00,1.725,1.775,,,95.00,0.00,1.725,1.775,,,100.00,0.00,1.725,1.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,15:42:00 07-Nov-2024,16.7,-10.00,3,,,, ,4,,85.00,0.00,1.675,1.725,,,90.00,0.00,1.675,1.725,,,95.00,0.00,1.675,1.725,,,100.00,0.00,1.725,1.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:59:00 07-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,3.575,3.625,,,5.00,0.00,3.625,3.675,,,10.00,0.00,3.575,3.625,,,15.00,0.00,3.625,3.675,,,20.00,0.00,3.625,3.675,,,25.00,0.00,3.625,3.675,,,30.00,0.00,3.625,3.675,,,35.00,0.00,3.625,3.675,,,40.00,0.00,3.575,3.625,,,45.00,0.00,3.575,3.625,,,50.00,0.00,3.225,3.275,,,55.00,0.00,1.875,1.925,,,60.00,1.00,1.825,1.875,,,65.00,0.00,1.775,1.825,,,70.00,0.00,1.775,1.825,,,75.00,0.00,1.775,1.825,,,80.00,0.00,1.775,1.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,09:47:00 09-Nov-2024,16.7,-10.00,1,,,, ,1,,85.00,0.00,1.275,1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:00:00 09-Nov-2024,1.7,-10.00,1,,,, ,5,,0.00,1.00,2.725,2.775,,,5.00,0.00,2.725,2.775,,,10.00,0.00,2.725,2.775,,,15.00,0.00,2.725,2.775,,,20.00,1.00,2.725,2.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 11-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,3.475,3.525,,,5.00,0.00,3.475,3.525,,,10.00,0.00,3.425,3.475,,,15.00,0.00,3.425,3.475,,,20.00,0.00,3.425,3.475,,,25.00,0.00,3.425,3.475,,,30.00,0.00,3.425,3.475,,,35.00,0.00,3.425,3.475,,,40.00,0.00,3.375,3.425,,,45.00,0.00,3.325,3.375,,,50.00,0.00,3.325,3.375,,,55.00,0.00,3.225,3.275,,,60.00,0.00,2.075,2.125,,,65.00,0.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:11:00 11-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,3.425,3.475,,,5.00,0.00,3.425,3.475,,,10.00,0.00,3.425,3.475,,,15.00,0.00,3.425,3.475,,,20.00,0.00,3.425,3.475,,,25.00,0.00,3.425,3.475,,,30.00,0.00,3.425,3.475,,,35.00,0.00,3.425,3.475,,,40.00,0.00,3.425,3.475,,,45.00,0.00,3.375,3.425,,,50.00,0.00,3.375,3.425,,,55.00,0.00,3.225,3.275,,,60.00,0.00,1.825,1.875,,,65.00,0.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:51:00 12-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,3.175,3.225,,,5.00,0.00,3.225,3.275,,,10.00,0.00,3.225,3.275,,,15.00,0.00,3.225,3.275,,,20.00,1.00,3.225,3.275,,,25.00,0.00,3.225,3.275,,,30.00,0.00,3.225,3.275,,,35.00,0.00,3.225,3.275,,,40.00,0.00,3.225,3.275,,,45.00,0.00,3.225,3.275,,,50.00,1.00,3.225,3.275,,,55.00,0.00,2.825,2.875,,,60.00,0.00,1.475,1.525,,,65.00,1.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:17:00 14-Nov-2024,16.7,-10.00,1,,,, ,3,,85.00,0.00,1.425,1.475,,,90.00,0.00,1.425,1.475,,,95.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,15:29:00 14-Nov-2024,16.7,-10.00,2,,,, ,10,,0.00,0.00,3.025,3.075,,,5.00,0.00,2.975,3.025,,,10.00,0.00,2.975,3.025,,,15.00,0.00,2.975,3.025,,,20.00,0.00,2.975,3.025,,,25.00,0.00,3.025,3.075,,,30.00,0.00,3.025,3.075,,,35.00,0.00,3.125,3.175,,,40.00,0.00,3.225,3.275,,,45.00,0.00,3.125,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,19:12:00 15-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,2.775,2.825,,,5.00,1.00,2.775,2.825,,,10.00,0.00,2.775,2.825,,,15.00,0.00,2.775,2.825,,,20.00,0.00,2.775,2.825,,,25.00,0.00,2.775,2.825,,,30.00,0.00,2.775,2.825,,,35.00,0.00,2.775,2.825,,,40.00,0.00,2.825,2.875,,,45.00,0.00,2.825,2.875,,,50.00,0.00,2.375,2.425,,,55.00,0.00,1.475,1.525,,,60.00,0.00,1.325,1.375,,,65.00,0.00,1.325,1.375,,,70.00,1.00,1.325,1.375,,,75.00,0.00,1.325,1.375,,,80.00,0.00,1.325,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:10:00 16-Nov-2024,16.7,-10.00,2,,,, ,2,,85.00,0.00,1.375,1.425,,,90.00,0.00,1.375,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:23:00 17-Nov-2024,16.7,-10.00,1,,,, ,17,,0.00,1.00,2.725,2.775,,,5.00,0.00,2.725,2.775,,,10.00,0.00,2.725,2.775,,,15.00,1.00,2.725,2.775,,,20.00,0.00,2.775,2.825,,,25.00,0.00,2.775,2.825,,,30.00,0.00,2.725,2.775,,,35.00,0.00,2.775,2.825,,,40.00,0.00,2.875,2.925,,,45.00,0.00,2.925,2.975,,,50.00,0.00,2.875,2.925,,,55.00,0.00,2.775,2.825,,,60.00,0.00,1.925,1.975,,,65.00,0.00,1.325,1.375,,,70.00,0.00,1.325,1.375,,,75.00,0.00,1.325,1.375,,,80.00,0.00,1.325,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:07:00 18-Nov-2024,16.7,-10.00,1,,,, ,3,,85.00,0.00,1.375,1.425,,,90.00,0.00,1.375,1.425,,,95.00,1.00,1.425,1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:02:00 19-Nov-2024,16.7,-10.00,2,,,, ,3,,85.00,0.00,1.525,1.575,,,90.00,0.00,1.525,1.575,,,95.00,0.00,1.525,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,10:01:00 19-Nov-2024,16.7,-10.00,5,,,, ,19,,0.00,1.00,2.825,2.875,,,5.00,0.00,2.825,2.875,,,10.00,1.00,2.825,2.875,,,15.00,0.00,2.825,2.875,,,20.00,0.00,2.825,2.875,,,25.00,0.00,2.825,2.875,,,30.00,0.00,2.825,2.875,,,35.00,0.00,2.825,2.875,,,40.00,0.00,2.825,2.875,,,45.00,0.00,2.825,2.875,,,50.00,0.00,2.875,2.925,,,55.00,0.00,2.725,2.775,,,60.00,0.00,1.925,1.975,,,65.00,0.00,1.525,1.575,,,70.00,1.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,85.00,0.00,1.475,1.525,,,90.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:11:00 19-Nov-2024,16.7,-10.00,5,,,, ,18,,0.00,1.00,2.675,2.725,,,5.00,0.00,2.625,2.675,,,10.00,0.00,2.625,2.675,,,15.00,0.00,2.625,2.675,,,20.00,0.00,2.625,2.675,,,25.00,0.00,2.625,2.675,,,30.00,0.00,2.625,2.675,,,35.00,0.00,2.625,2.675,,,40.00,0.00,2.625,2.675,,,45.00,0.00,2.625,2.675,,,50.00,0.00,2.625,2.675,,,55.00,0.00,2.125,2.175,,,60.00,0.00,1.375,1.425,,,65.00,0.00,1.375,1.425,,,70.00,0.00,1.375,1.425,,,75.00,0.00,1.375,1.425,,,80.00,0.00,1.325,1.375,,,85.00,1.00,1.375,1.425,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:02:00 19-Nov-2024,16.7,-10.00,2,,,, ,14,,0.00,1.00,2.525,2.575,,,5.00,0.00,2.525,2.575,,,10.00,0.00,2.525,2.575,,,15.00,0.00,2.525,2.575,,,20.00,0.00,2.525,2.575,,,25.00,1.00,2.525,2.575,,,30.00,0.00,2.525,2.575,,,35.00,0.00,2.525,2.575,,,40.00,0.00,2.525,2.575,,,45.00,0.00,2.525,2.575,,,50.00,0.00,2.575,2.625,,,55.00,0.00,1.475,1.525,,,60.00,0.00,1.325,1.375,,,65.00,0.00,1.325,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,10:00:00 20-Nov-2024,16.7,-10.00,1,,,, ,16,,0.00,1.00,2.425,2.475,,,5.00,0.00,2.425,2.475,,,10.00,0.00,2.425,2.475,,,15.00,0.00,2.425,2.475,,,20.00,0.00,2.425,2.475,,,25.00,0.00,2.425,2.475,,,30.00,1.00,2.425,2.475,,,35.00,0.00,2.425,2.475,,,40.00,0.00,2.425,2.475,,,45.00,0.00,2.425,2.475,,,50.00,0.00,2.425,2.475,,,55.00,0.00,2.375,2.425,,,60.00,0.00,1.325,1.375,,,65.00,0.00,1.275,1.325,,,70.00,0.00,1.275,1.325,,,75.00,1.00,1.275,1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,23:09:00 23-Nov-2024,1.7,-11.00,1,,,, ,6,,0.00,1.00,2.325,2.375,,,5.00,0.00,2.325,2.375,,,10.00,0.00,2.325,2.375,,,15.00,0.00,2.325,2.375,,,20.00,0.00,2.325,2.375,,,25.00,0.00,2.325,2.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 24-Nov-2024,1.7,-11.00,2,,,, ,5,,0.00,1.00,2.475,2.525,,,5.00,0.00,2.475,2.525,,,10.00,0.00,2.475,2.525,,,15.00,0.00,2.475,2.525,,,20.00,1.00,2.475,2.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:59:00 24-Nov-2024,16.7,-11.00,1,,,, ,7,,0.00,1.00,2.125,2.175,,,5.00,0.00,2.125,2.175,,,10.00,0.00,2.275,2.325,,,15.00,0.00,2.325,2.375,,,20.00,0.00,2.325,2.375,,,25.00,0.00,2.325,2.375,,,30.00,0.00,2.375,2.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:07:00 24-Nov-2024,16.7,-11.00,1,,,, ,6,,0.00,1.00,1.975,2.025,,,5.00,0.00,1.975,2.025,,,10.00,0.00,1.975,2.025,,,15.00,0.00,1.975,2.025,,,20.00,0.00,1.975,2.025,,,25.00,0.00,2.075,2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 25-Nov-2024,16.7,-11.00,3,,,, ,4,,0.00,1.00,1.875,1.925,,,5.00,0.00,1.875,1.925,,,10.00,0.00,1.975,2.025,,,15.00,1.00,1.975,2.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,05:58:00 25-Nov-2024,1.7,-11.00,4,,,, ,3,,0.00,1.00,1.425,1.475,,,5.00,0.00,1.425,1.475,,,10.00,0.00,1.425,1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:02:00 25-Nov-2024,1.7,-11.00,3,,,, ,3,,0.00,1.00,1.325,1.375,,,5.00,0.00,1.325,1.375,,,10.00,0.00,1.375,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:41:00 25-Nov-2024,1.7,-11.00,1,,,, ,6,,0.00,1.00,1.575,1.625,,,5.00,0.00,1.575,1.625,,,10.00,0.00,1.575,1.625,,,15.00,0.00,1.575,1.625,,,20.00,0.00,1.575,1.625,,,25.00,0.00,1.575,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:15:00 25-Nov-2024,1.7,-11.00,3,,,, ,6,,0.00,1.00,1.475,1.525,,,5.00,0.00,1.475,1.525,,,10.00,0.00,1.475,1.525,,,15.00,0.00,1.475,1.525,,,20.00,0.00,1.475,1.525,,,25.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:01:00 25-Nov-2024,1.7,-11.00,1,,,, ,4,,0.00,1.00,0.775,0.825,,,5.00,0.00,0.775,0.825,,,10.00,0.00,0.925,0.975,,,15.00,0.00,0.925,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,07:52:00 26-Nov-2024,1.7,-11.00,2,,,, ,3,,0.00,0.00,-1.175,-1.125,,,5.00,0.00,-1.175,-1.125,,,10.00,0.00,-1.175,-1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,21:56:00 26-Nov-2024,1.7,-11.00,1,,,, ,4,,0.00,1.00,-1.125,-1.075,,,5.00,0.00,-1.075,-1.025,,,10.00,0.00,-1.075,-1.025,,,15.00,0.00,-1.075,-1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:11:00 26-Nov-2024,1.7,-11.00,2,,,, ,4,,0.00,1.00,-1.125,-1.075,,,5.00,0.00,-1.075,-1.025,,,10.00,0.00,-1.075,-1.025,,,15.00,0.00,-1.025,-0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
