DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160375,160375,0.500000,UT,,,03:32:51 10-Nov-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,05:07:58 11-Nov-2016,05:08:03 11-Nov-2016,5,1,21.7394,-157.9206,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,11:59:54 11-Nov-2016,11:59:59 11-Nov-2016,5,B,21.7588,-157.9818,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,12:34:04 11-Nov-2016,12:34:04 11-Nov-2016,0,,21.5083,-158.1440,CRC,,,,50,3.375,,,26.35,2.5,,,,,,,,,,,,,255,100,,,,,,,,,71,60,19,
160375,160375,0.500000,UT,,16:19:13 11-Nov-2016,16:19:13 11-Nov-2016,0,,21.5083,-158.1440,CRC,,,,75,3.375,,,26.30,2.5,,,,,,,,,,,,,255,100,,,,,,,,,47,60,19,
160375,160375,0.500000,UT,,,16:59:21 11-Nov-2016,,,21.5083,-158.1440,,,,,,,,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,03:49:24 12-Nov-2016,03:49:29 12-Nov-2016,5,B,21.7645,-158.0410,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,05:34:38 12-Nov-2016,,B,21.7306,-158.0406,,,,,,,,,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,05:54:21 12-Nov-2016,,B,21.7449,-158.0179,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,06:42:59 12-Nov-2016,,,21.5083,-158.1440,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,06:43:00 12-Nov-2016,,B,21.7472,-157.9585,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,1.00a,,06:53:34 12-Nov-2016,,,21.5083,-158.1440,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,08:00:38 12-Nov-2016,,,21.5083,-158.1440,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,08:38:18 12-Nov-2016,,,21.5083,-158.1440,,,,,,,,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,,13:07:02 12-Nov-2016,,,21.5083,-158.1440,,,,,,,,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,1.00a,,13:22:39 12-Nov-2016,,0,21.7291,-157.8367,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
