DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,1,17:56:08 21-Jun-2024,317,288,498,361,0,,,,,,
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,2,18:01:25 21-Jun-2024,190,498,784,722,3,,,,,,
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,3,18:04:35 21-Jun-2024,393,784,688,5595,25,,,,,,
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,4,18:11:08 21-Jun-2024,532,688,0,5730,9,-30,,,,,
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,,,1431,,,,,,148,133,15.20,9.50,107
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,0,04:27:56 22-Jun-2024,310,0,432,983,0,74,,,,,
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,1,04:33:06 22-Jun-2024,476,432,408,4993,23,,,,,,
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,2,04:41:02 22-Jun-2024,176,408,280,1494,0,,,,,,
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,3,04:43:58 22-Jun-2024,155,280,296,2398,10,,,,,,
J021,242856,UT,B,42.3392,-140.3911,,,,04:27:56 22-Jun-2024,4,04:46:33 22-Jun-2024,207,296,0,2123,0,-31,,,,,
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,,,1750,,,,,,11,1,14.80,9.60,93
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,0,02:34:23 23-Jun-2024,505,0,640,944,0,73,,,,,
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,1,02:42:48 23-Jun-2024,181,640,736,2540,14,,,,,,
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,2,02:45:49 23-Jun-2024,388,736,624,3842,11,,,,,,
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,3,02:52:17 23-Jun-2024,389,624,264,4135,5,,,,,,
J021,242856,UT,B,42.5738,-140.9729,,,,02:34:23 23-Jun-2024,4,02:58:46 23-Jun-2024,194,264,0,2051,1,-27,,,,,
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,,,846,,,,,,252,85,14.50,9.40,83
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,0,06:07:17 23-Jun-2024,256,0,188,2173,0,48,,,,,
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,1,06:11:33 23-Jun-2024,197,188,256,2319,1,,,,,,
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,2,06:14:50 23-Jun-2024,173,256,156,2209,0,,,,,,
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,3,06:17:43 23-Jun-2024,65,156,98,803,0,,,,,,
J021,242856,UT,B,42.4316,-141.3636,,,,06:07:17 23-Jun-2024,4,06:18:48 23-Jun-2024,72,98,0,822,0,-11,,,,,
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,,,1144,,,,,,190,95,14.40,9.50,93
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,0,12:52:29 23-Jun-2024,369,0,352,1969,0,59,,,,,
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,1,12:58:38 23-Jun-2024,214,352,168,2232,1,,,,,,
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,2,13:02:12 23-Jun-2024,304,168,180,2127,0,,,,,,
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,3,13:07:16 23-Jun-2024,49,180,140,527,0,,,,,,
J021,242856,UT,B,42.4606,-141.8015,,,,12:52:29 23-Jun-2024,4,13:08:05 23-Jun-2024,115,140,0,1072,0,-12,,,,,
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,,,1430,,,,,,224,186,13.90,9.70,82
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,0,14:27:32 24-Jun-2024,516,0,472,2261,1,60,,,,,
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,1,14:36:08 24-Jun-2024,95,472,592,364,0,,,,,,
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,2,14:37:43 24-Jun-2024,253,592,512,2391,3,,,,,,
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,3,14:41:56 24-Jun-2024,305,512,241,3301,0,,,,,,
J021,242856,UT,,,,,,,14:27:32 24-Jun-2024,4,14:47:01 24-Jun-2024,179,241,0,2131,0,-17,,,,,
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,,,1365,,,,,,244,233,14.30,9.80,97
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,0,05:28:52 25-Jun-2024,248,0,344,612,0,70,,,,,
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,1,05:33:00 25-Jun-2024,158,344,448,827,1,,,,,,
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,2,05:35:38 25-Jun-2024,545,448,248,4569,4,,,,,,
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,3,05:44:43 25-Jun-2024,267,248,86,2518,0,,,,,,
J021,242856,UT,,,,,,,05:28:52 25-Jun-2024,4,05:49:10 25-Jun-2024,50,86,0,540,0,-33,,,,,
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,,,1572,,,,,,239,206,14.20,10.10,107
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,0,03:45:35 26-Jun-2024,458,0,544,1174,0,66,,,,,
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,1,03:53:13 26-Jun-2024,149,544,544,1090,0,,,,,,
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,2,03:55:42 26-Jun-2024,217,544,672,1551,2,,,,,,
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,3,03:59:19 26-Jun-2024,137,672,576,2096,8,,,,,,
J021,242856,UT,A,42.4659,-144.9300,,,,03:45:35 26-Jun-2024,4,04:01:36 26-Jun-2024,504,576,0,5325,3,-13,,,,,
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,,,2143,,,,,,57,18,14.60,9.70,92
