DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
J612,264751,0.500000,UT,1.00a,,05:28:28 25-May-2024,,B,39.4105,-125.0648,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:41:13 25-May-2024,,B,39.4292,-125.0647,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,06:28:22 25-May-2024,,B,39.4659,-125.0707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,06:29:08 25-May-2024,,B,39.4659,-125.0707,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,06:41:37 25-May-2024,,B,39.4474,-125.0724,,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,07:04:07 25-May-2024,,B,39.4479,-125.0844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,07:04:54 25-May-2024,,B,39.4479,-125.0844,,,,,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,08:09:38 25-May-2024,,1,39.4794,-125.1021,,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,08:10:25 25-May-2024,,1,39.4794,-125.1021,,,,,,,,,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,08:19:47 25-May-2024,,1,39.4794,-125.1021,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,08:20:33 25-May-2024,,1,39.4794,-125.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,07:05:35 31-May-2024,,B,40.7411,-126.0190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,07:06:22 31-May-2024,,B,40.9179,-125.9271,,,,,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,08:39:13 31-May-2024,,B,40.9251,-125.9861,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,08:39:59 31-May-2024,,B,40.9251,-125.9861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,1.00a,,12:53:17 31-May-2024,,B,40.9205,-126.0387,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,15:22:07 31-May-2024,,B,40.9929,-125.9928,,,,,,,,,,,,,885,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,19:32:30 31-May-2024,,B,41.1021,-125.9853,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,21:03:23 31-May-2024,,B,41.0963,-126.0027,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,22:19:15 31-May-2024,,B,41.1231,-126.0397,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,22:20:01 31-May-2024,,B,41.1231,-126.0397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,00:48:09 01-Jun-2024,,B,41.1838,-126.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,00:48:55 01-Jun-2024,,B,41.1838,-126.1424,,,,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,00:58:15 01-Jun-2024,,B,41.1861,-126.1504,,,,,,,,,,,,,860,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,02:23:49 01-Jun-2024,,B,41.2606,-126.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,02:24:35 01-Jun-2024,,B,41.2606,-126.1139,,,,,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,04:21:32 01-Jun-2024,,B,41.3295,-126.1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,04:57:52 01-Jun-2024,,B,41.3537,-126.1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,04:58:38 01-Jun-2024,,B,41.3537,-126.1558,,,,,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,05:10:00 01-Jun-2024,05:10:02 01-Jun-2024,2,B,41.3519,-126.1414,CRC,,,,1127,3.225,,,13.35,2.5,,,122,,,,,,,,,,193,17,,0,,,,,,,0,,,0,40,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:10:48 01-Jun-2024,,B,41.3519,-126.1414,,,,,,,,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:49:08 01-Jun-2024,,B,41.3692,-126.1568,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:49:54 01-Jun-2024,,B,41.3692,-126.1568,,,,,,,,,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,06:57:59 01-Jun-2024,,B,41.4058,-126.1792,,,,,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,07:52:22 01-Jun-2024,,A,41.4006,-126.2257,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,07:53:08 01-Jun-2024,,A,41.4006,-126.2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,07:53:54 01-Jun-2024,,A,41.4006,-126.2257,,,,,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,07:17:51 07-Jun-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,08:21:28 07-Jun-2024,,,,,,,,,,,,,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,14:03:18 07-Jun-2024,,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,20:18:59 07-Jun-2024,,B,40.4842,-107.4698,,,,,,,,,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,20:19:44 07-Jun-2024,20:19:46 07-Jun-2024,2,B,40.4842,-107.4698,CRC,,,,1402,3.225,,,14.30,2.0,,,208,,,,,,,,,,228,17,,0,,,,,,,0,,,0,83,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,22:00:06 07-Jun-2024,,B,44.0424,-126.4086,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,01:00:13 08-Jun-2024,,B,44.0741,-126.4218,,,,,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,03:57:17 08-Jun-2024,,A,44.1864,-126.3906,,,,,,,,,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,03:58:03 08-Jun-2024,,A,44.1864,-126.3906,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,03:58:50 08-Jun-2024,,A,44.1864,-126.3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
J612,264751,0.500000,UT,,,04:12:51 08-Jun-2024,,B,44.1920,-126.4122,,,,,,,,,,,,,597,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,04:13:37 08-Jun-2024,,B,44.1920,-126.4122,,,,,,,,,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,04:41:39 08-Jun-2024,,B,44.2071,-126.4105,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:52:46 14-Jun-2024,,,,,,,,,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,06:27:23 14-Jun-2024,,,,,,,,,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,07:27:30 14-Jun-2024,,A,46.1587,-126.6253,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,07:28:17 14-Jun-2024,,A,46.1587,-126.6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,3126
