DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
J612,264751,UT,08:48:28 28-Jun-2024,Argos,B,50.8005,-129.7342,1978,3707,1054,85,,,,,,
J612,264751,UT,14:48:02 28-Jun-2024,Argos,B,50.8922,-129.9156,5081,10175,2537,103,,,,,,
J612,264751,UT,18:50:45 28-Jun-2024,Argos,B,50.9059,-129.9309,14795,89324,2450,106,,,,,,
J612,264751,UT,20:14:27 28-Jun-2024,Argos,B,50.8863,-129.9009,12577,152085,1040,106,,,,,,
J612,264751,UT,23:55:26 28-Jun-2024,Argos,B,50.9646,-130.1212,4169,12438,1397,88,,,,,,
J612,264751,UT,04:21:50 29-Jun-2024,Argos,B,51.0247,-130.3351,4433,7802,2518,93,,,,,,
J612,264751,UT,05:12:14 29-Jun-2024,Argos,B,51.0327,-130.3691,4865,9901,2390,96,,,,,,
J612,264751,UT,06:32:06 05-Jul-2024,Argos,A,52.9044,-133.2858,3634,8561,1542,85,,,,,,
J612,264751,UT,06:33:23 05-Jul-2024,Argos,B,52.9047,-133.2866,6512,11989,3536,88,,,,,,
J612,264751,UT,07:04:49 05-Jul-2024,Argos,B,52.9113,-133.3058,19286,32707,11372,89,,,,,,
J612,264751,UT,08:12:06 05-Jul-2024,Argos,B,52.9455,-133.3046,1720,7776,380,111,,,,,,
J612,264751,UT,08:28:53 05-Jul-2024,Argos,A,52.9556,-133.3268,1171,18709,73,86,,,,,,
J612,264751,UT,12:48:43 05-Jul-2024,Argos,B,53.0454,-133.4425,4217,8216,2164,94,,,,,,
J612,264751,UT,12:49:29 05-Jul-2024,Argos,B,53.0210,-133.4017,2188,24173,198,63,,,,,,
J612,264751,UT,14:25:20 05-Jul-2024,Argos,3,53.0651,-133.3568,242,626,93,103,,,,,,
J612,264751,UT,14:25:44 05-Jul-2024,Argos,3,53.0616,-133.3553,114,551,23,89,,,,,,
J612,264751,UT,15:11:28 05-Jul-2024,Argos,A,53.0635,-133.3547,199,344,114,14,,,,,,
J612,264751,UT,15:21:28 05-Jul-2024,Argos,3,53.0634,-133.3566,175,365,83,53,,,,,,
J612,264751,UT,03:48:21 06-Jul-2024,Argos,B,53.2962,-133.5019,2994,6930,1293,67,,,,,,
J612,264751,UT,02:02:42 07-Jul-2024,Argos,B,53.6967,-133.6368,4766,10595,2143,98,,,,,,
J612,264751,UT,05:05:05 07-Jul-2024,Argos,B,53.7895,-133.6841,5373,14588,1978,102,,,,,,
J612,264751,UT,05:05:05 07-Jul-2024,Argos,B,53.8227,-133.7004,4412,25997,748,97,,,,,,
J612,264751,UT,05:56:55 07-Jul-2024,Argos,B,53.8202,-133.6152,4916,19097,1265,93,,,,,,
J612,264751,UT,08:32:36 07-Jul-2024,Argos,B,53.8524,-133.5096,3743,8612,1626,78,,,,,,
J612,264751,UT,12:48:31 07-Jul-2024,Argos,B,53.9902,-133.3985,5066,15551,1650,78,,,,,,
J612,264751,UT,16:23:12 07-Jul-2024,Argos,B,54.0741,-133.3239,6392,35280,1158,80,,,,,,
J612,264751,UT,15:41:18 12-Jul-2024,Argos,B,55.5827,-135.8512,22127,412783,1186,88,,,,,,
J612,264751,UT,17:19:39 12-Jul-2024,Argos,B,55.6237,-135.8330,28125,99818,7924,88,,,,,,
J612,264751,UT,19:34:47 12-Jul-2024,Argos,B,55.6509,-135.8122,42414,99355,18106,78,,,,,,
J612,264751,UT,19:34:47 12-Jul-2024,Argos,B,55.3840,-136.2257,26539,112126,6281,99,,,,,,
J612,264751,UT,21:13:43 12-Jul-2024,Argos,B,55.4424,-136.3021,27379,77355,9690,97,,,,,,
J612,264751,UT,21:40:16 12-Jul-2024,Argos,B,55.5491,-136.4682,23493,108594,5082,89,,,,,,
J612,264751,UT,05:31:53 13-Jul-2024,Argos,B,55.5910,-136.7076,39444,86185,18052,88,,,,,,
J612,264751,UT,05:31:53 13-Jul-2024,Argos,B,55.6005,-137.1539,8218,64786,1042,82,,,,,,
J612,264751,UT,05:52:29 13-Jul-2024,Argos,B,55.5467,-137.5643,4246,17691,1019,149,,,,,,
J612,264751,UT,21:02:42 13-Jul-2024,Argos,B,55.5831,-138.2760,8187,15274,4388,122,,,,,,
