DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
K311,264746,UT,21:41:06 16-Jul-2024,Argos,B,44.6470,-172.9427,2412,6818,853,100,,,,,,
K311,264746,UT,22:07:02 16-Jul-2024,Argos,A,44.6392,-173.1014,2874,14418,572,128,,,,,,
K311,264746,UT,01:13:11 17-Jul-2024,Argos,A,44.6252,-173.1831,3995,37993,420,119,,,,,,
K311,264746,UT,02:33:06 17-Jul-2024,Argos,B,44.5942,-173.2504,6997,16487,2969,115,,,,,,
K311,264746,UT,04:10:05 17-Jul-2024,Argos,B,44.6960,-173.3484,6900,75604,629,77,,,,,,
K311,264746,UT,04:36:10 17-Jul-2024,Argos,B,44.6952,-173.3488,7943,49622,1271,74,,,,,,
K311,264746,UT,05:00:37 17-Jul-2024,Argos,B,44.6997,-173.4183,6701,34557,1299,73,,,,,,
K311,264746,UT,06:35:29 17-Jul-2024,Argos,B,44.6994,-173.4971,5666,16848,1905,75,,,,,,
K311,264746,UT,07:19:27 17-Jul-2024,Argos,B,44.6986,-173.5293,9852,29750,3262,81,,,,,,
K311,264746,UT,07:19:27 17-Jul-2024,Argos,B,44.7037,-173.4835,4991,9898,2516,88,,,,,,
K311,264746,UT,07:57:25 17-Jul-2024,Argos,B,44.6875,-173.4942,1538,19101,123,81,,,,,,
K311,264746,UT,07:57:49 17-Jul-2024,Argos,B,44.6879,-173.4913,1588,19166,131,81,,,,,,
K311,264746,UT,08:14:44 17-Jul-2024,Argos,B,44.6857,-173.5022,1735,9194,327,82,,,,,,
K311,264746,UT,09:04:42 17-Jul-2024,Argos,A,44.7034,-173.5747,1302,18248,92,77,,,,,,
K311,264746,UT,09:43:34 17-Jul-2024,Argos,B,44.7202,-173.5975,1193,7196,197,81,,,,,,
K311,264746,UT,10:03:14 17-Jul-2024,Argos,B,44.7203,-173.5973,1169,3574,382,82,,,,,,
K311,264746,UT,10:42:34 17-Jul-2024,Argos,B,44.7231,-173.6153,1431,3096,661,82,,,,,,
K311,264746,UT,12:29:45 17-Jul-2024,Argos,B,44.7332,-173.6778,2046,4101,1020,95,,,,,,
K311,264746,UT,16:16:41 17-Jul-2024,Argos,B,44.7609,-173.7884,3604,10304,1260,100,,,,,,
K311,264746,UT,16:22:58 17-Jul-2024,Argos,2,44.7602,-173.7104,328,838,128,60,,,,,,
K311,264746,UT,16:25:19 17-Jul-2024,Argos,B,44.7562,-173.7095,541,1662,176,78,,,,,,
K311,264746,UT,18:07:28 17-Jul-2024,Argos,A,44.7692,-173.7702,1036,7166,149,85,,,,,,
K311,264746,UT,18:35:48 17-Jul-2024,Argos,A,44.7497,-173.8207,2257,14963,340,102,,,,,,
K311,264746,UT,20:09:32 17-Jul-2024,Argos,1,44.7604,-173.7903,547,4059,73,104,,,,,,
