DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,Depth22,Depth22Error,MinTemp22,MaxTemp22,%Ox22,Discont22,Depth23,Depth23Error,MinTemp23,MaxTemp23,%Ox23,Discont23,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:02:00 19-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,0.00,4.975,5.025,,,5.00,0.00,4.975,5.025,,,10.00,0.00,4.975,5.025,,,15.00,0.00,4.875,4.925,,,20.00,0.00,4.775,4.825,,,25.00,0.00,4.575,4.625,,,30.00,0.00,4.425,4.475,,,35.00,1.00,4.225,4.275,,,40.00,0.00,3.875,3.925,,,45.00,0.00,3.775,3.825,,,50.00,0.00,3.675,3.725,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.375,3.425,,,65.00,0.00,3.225,3.275,,,70.00,0.00,3.225,3.275,,,75.00,0.00,3.225,3.275,,,80.00,0.00,3.175,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:14:00 21-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,0.00,3.275,3.325,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,125.00,0.00,3.125,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,09:37:00 23-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,0.00,6.275,6.325,,,5.00,0.00,5.375,5.425,,,10.00,0.00,5.025,5.075,,,15.00,1.00,4.875,4.925,,,20.00,0.00,4.775,4.825,,,25.00,0.00,4.575,4.625,,,30.00,0.00,4.425,4.475,,,35.00,0.00,4.325,4.375,,,40.00,0.00,4.175,4.225,,,45.00,0.00,3.875,3.925,,,50.00,0.00,3.875,3.925,,,55.00,0.00,3.825,3.875,,,60.00,0.00,3.675,3.725,,,65.00,0.00,3.475,3.525,,,70.00,0.00,3.525,3.575,,,75.00,1.00,3.425,3.475,,,80.00,0.00,3.375,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:20:00 23-Jun-2024,16.7,0.00,3,,,, ,17,,0.00,1.00,6.025,6.075,,,5.00,0.00,5.775,5.825,,,10.00,0.00,5.325,5.375,,,15.00,0.00,4.975,5.025,,,20.00,0.00,4.875,4.925,,,25.00,0.00,4.675,4.725,,,30.00,0.00,4.525,4.575,,,35.00,1.00,4.425,4.475,,,40.00,0.00,4.175,4.225,,,45.00,0.00,3.825,3.875,,,50.00,0.00,3.775,3.825,,,55.00,0.00,3.675,3.725,,,60.00,1.00,3.525,3.575,,,65.00,0.00,3.425,3.475,,,70.00,0.00,3.325,3.375,,,75.00,0.00,3.275,3.325,,,80.00,0.00,3.325,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:02:00 23-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,0.00,3.325,3.375,,,90.00,0.00,3.375,3.425,,,95.00,0.00,3.275,3.325,,,100.00,0.00,3.225,3.275,,,125.00,0.00,3.175,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:14:00 25-Jun-2024,16.7,0.00,3,,,, ,22,,0.00,0.00,6.225,6.275,,,5.00,0.00,6.225,6.275,,,10.00,0.00,5.675,5.725,,,15.00,0.00,4.875,4.925,,,20.00,0.00,4.775,4.825,,,25.00,0.00,4.675,4.725,,,30.00,0.00,4.375,4.425,,,35.00,0.00,3.925,3.975,,,40.00,0.00,3.425,3.475,,,45.00,1.00,3.425,3.475,,,50.00,1.00,3.325,3.375,,,55.00,0.00,3.325,3.375,,,60.00,0.00,3.225,3.275,,,65.00,0.00,3.025,3.075,,,70.00,0.00,2.875,2.925,,,75.00,0.00,2.875,2.925,,,80.00,1.00,2.825,2.875,,,85.00,0.00,2.775,2.825,,,90.00,0.00,2.725,2.775,,,95.00,1.00,2.725,2.775,,,100.00,0.00,2.775,2.825,,,125.00,0.00,2.925,2.975,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,16:02:00 25-Jun-2024,16.7,0.00,3,,,, ,21,,0.00,1.00,5.625,5.675,,,5.00,0.00,5.625,5.675,,,10.00,0.00,5.625,5.675,,,15.00,0.00,5.575,5.625,,,20.00,0.00,5.025,5.075,,,25.00,0.00,4.625,4.675,,,30.00,0.00,3.825,3.875,,,35.00,0.00,3.575,3.625,,,40.00,0.00,3.425,3.475,,,45.00,0.00,3.425,3.475,,,50.00,0.00,3.375,3.425,,,55.00,0.00,3.275,3.325,,,60.00,0.00,3.175,3.225,,,65.00,0.00,3.025,3.075,,,70.00,0.00,2.875,2.925,,,75.00,0.00,2.825,2.875,,,80.00,0.00,2.775,2.825,,,85.00,0.00,2.775,2.825,,,90.00,0.00,2.725,2.775,,,95.00,0.00,2.775,2.825,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,05:24:00 26-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,0.00,5.075,5.125,,,5.00,0.00,5.075,5.125,,,10.00,0.00,5.075,5.125,,,15.00,0.00,5.075,5.125,,,20.00,0.00,5.075,5.125,,,25.00,0.00,5.075,5.125,,,30.00,0.00,5.075,5.125,,,35.00,0.00,3.575,3.625,,,40.00,0.00,3.375,3.425,,,45.00,1.00,3.275,3.325,,,50.00,0.00,3.025,3.075,,,55.00,0.00,2.925,2.975,,,60.00,0.00,2.875,2.925,,,65.00,0.00,2.875,2.925,,,70.00,0.00,2.825,2.875,,,75.00,0.00,2.825,2.875,,,80.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:03:00 26-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.775,2.825,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:05:00 26-Jun-2024,16.7,0.00,1,,,, ,3,,85.00,0.00,2.775,2.825,,,90.00,0.00,2.775,2.825,,,95.00,0.00,2.775,2.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:37:00 26-Jun-2024,16.7,0.00,4,,,, ,5,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.775,2.825,,,95.00,0.00,2.775,2.825,,,100.00,0.00,2.775,2.825,,,125.00,0.00,2.625,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:34:00 26-Jun-2024,16.7,0.00,4,,,, ,23,,0.00,1.00,5.225,5.275,,,5.00,1.00,5.175,5.225,,,10.00,0.00,5.175,5.225,,,15.00,0.00,5.175,5.225,,,20.00,0.00,5.125,5.175,,,25.00,0.00,5.125,5.175,,,30.00,0.00,5.125,5.175,,,35.00,0.00,5.075,5.125,,,40.00,0.00,3.875,3.925,,,45.00,0.00,3.475,3.525,,,50.00,0.00,3.325,3.375,,,55.00,0.00,3.125,3.175,,,60.00,0.00,3.075,3.125,,,65.00,0.00,2.975,3.025,,,70.00,1.00,2.925,2.975,,,75.00,0.00,2.875,2.925,,,80.00,0.00,2.825,2.875,,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.775,2.825,,,95.00,1.00,2.775,2.825,,,100.00,0.00,2.775,2.825,,,125.00,0.00,2.625,2.675,,,150.00,0.00,3.375,3.425,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:03:00 27-Jun-2024,16.7,0.00,6,,,, ,23,,0.00,1.00,5.175,5.225,,,5.00,0.00,5.175,5.225,,,10.00,0.00,5.125,5.175,,,15.00,0.00,5.125,5.175,,,20.00,0.00,5.125,5.175,,,25.00,0.00,5.075,5.125,,,30.00,0.00,5.075,5.125,,,35.00,0.00,5.025,5.075,,,40.00,0.00,3.975,4.025,,,45.00,0.00,3.425,3.475,,,50.00,0.00,3.275,3.325,,,55.00,0.00,3.075,3.125,,,60.00,0.00,3.125,3.175,,,65.00,0.00,2.925,2.975,,,70.00,0.00,2.975,3.025,,,75.00,0.00,2.875,2.925,,,80.00,0.00,2.875,2.925,,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.775,2.825,,,95.00,0.00,2.725,2.775,,,100.00,0.00,2.725,2.775,,,125.00,0.00,2.625,2.675,,,150.00,0.00,3.525,3.575,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:23:00 28-Jun-2024,16.7,0.00,5,,,, ,23,,0.00,0.00,5.325,5.375,,,5.00,0.00,5.325,5.375,,,10.00,0.00,5.275,5.325,,,15.00,0.00,5.275,5.325,,,20.00,0.00,5.275,5.325,,,25.00,0.00,5.225,5.275,,,30.00,0.00,5.225,5.275,,,35.00,0.00,5.175,5.225,,,40.00,0.00,4.675,4.725,,,45.00,0.00,3.425,3.475,,,50.00,0.00,3.275,3.325,,,55.00,0.00,3.225,3.275,,,60.00,0.00,3.125,3.175,,,65.00,0.00,3.075,3.125,,,70.00,0.00,2.875,2.925,,,75.00,0.00,2.875,2.925,,,80.00,0.00,2.875,2.925,,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.725,2.775,,,95.00,0.00,2.725,2.775,,,100.00,0.00,2.625,2.675,,,125.00,0.00,2.625,2.675,,,150.00,0.00,3.525,3.575,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:03:00 28-Jun-2024,16.7,0.00,2,,,, ,22,,0.00,0.00,5.325,5.375,,,5.00,0.00,5.375,5.425,,,10.00,0.00,5.375,5.425,,,15.00,0.00,5.325,5.375,,,20.00,0.00,5.275,5.325,,,25.00,0.00,5.275,5.325,,,30.00,1.00,5.225,5.275,,,35.00,0.00,5.225,5.275,,,40.00,0.00,5.125,5.175,,,45.00,0.00,4.725,4.775,,,50.00,0.00,4.425,4.475,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.425,3.475,,,65.00,0.00,3.225,3.275,,,70.00,0.00,2.975,3.025,,,75.00,0.00,2.925,2.975,,,80.00,0.00,2.975,3.025,,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.825,2.875,,,100.00,0.00,2.825,2.875,,,125.00,0.00,2.675,2.725,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:04:00 29-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,0.00,2.825,2.875,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,125.00,0.00,2.775,2.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,04:40:00 29-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:07:00 02-Jul-2024,16.7,0.00,2,,,, ,4,,85.00,0.00,2.825,2.875,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.825,2.875,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,17:03:00 12-Jul-2024,16.7,-1.00,1,,,, ,17,,0.00,0.00,7.275,7.325,,,5.00,0.00,7.275,7.325,,,10.00,0.00,7.275,7.325,,,15.00,0.00,7.275,7.325,,,20.00,0.00,7.075,7.125,,,25.00,0.00,5.825,5.875,,,30.00,0.00,5.475,5.525,,,35.00,1.00,4.975,5.025,,,40.00,0.00,3.825,3.875,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.325,3.375,,,55.00,0.00,3.125,3.175,,,60.00,0.00,2.975,3.025,,,65.00,0.00,2.925,2.975,,,70.00,0.00,2.875,2.925,,,75.00,0.00,2.875,2.925,,,80.00,0.00,2.875,2.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:04:00 13-Jul-2024,16.7,-1.00,1,,,, ,17,,0.00,1.00,7.425,7.475,,,5.00,0.00,7.425,7.475,,,10.00,0.00,7.425,7.475,,,15.00,0.00,7.425,7.475,,,20.00,0.00,7.375,7.425,,,25.00,0.00,6.825,6.875,,,30.00,0.00,6.025,6.075,,,35.00,0.00,5.175,5.225,,,40.00,0.00,4.575,4.625,,,45.00,0.00,3.725,3.775,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.375,3.425,,,65.00,0.00,3.325,3.375,,,70.00,0.00,3.225,3.275,,,75.00,0.00,3.075,3.125,,,80.00,0.00,2.925,2.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:01:00 13-Jul-2024,16.7,-1.00,1,,,, ,4,,85.00,0.00,2.825,2.875,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,09:17:00 18-Jul-2024,16.7,-1.00,3,,,, ,17,,0.00,0.00,8.525,8.575,,,5.00,0.00,7.725,7.775,,,10.00,0.00,7.625,7.675,,,15.00,0.00,7.425,7.475,,,20.00,0.00,7.325,7.375,,,25.00,0.00,7.225,7.275,,,30.00,0.00,7.025,7.075,,,35.00,0.00,6.525,6.575,,,40.00,0.00,5.525,5.575,,,45.00,0.00,4.225,4.275,,,50.00,0.00,3.675,3.725,,,55.00,0.00,3.525,3.575,,,60.00,0.00,3.425,3.475,,,65.00,0.00,3.325,3.375,,,70.00,0.00,3.275,3.325,,,75.00,0.00,3.225,3.275,,,80.00,0.00,3.175,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:44:00 18-Jul-2024,16.7,-1.00,1,,,, ,14,,0.00,0.00,8.225,8.275,,,5.00,0.00,7.775,7.825,,,10.00,0.00,7.575,7.625,,,15.00,0.00,7.375,7.425,,,20.00,0.00,7.275,7.325,,,25.00,0.00,7.175,7.225,,,30.00,0.00,6.625,6.675,,,35.00,0.00,5.625,5.675,,,40.00,0.00,4.525,4.575,,,45.00,0.00,4.075,4.125,,,50.00,0.00,3.825,3.875,,,55.00,0.00,3.725,3.775,,,60.00,0.00,3.825,3.875,,,65.00,0.00,3.525,3.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:05:00 18-Jul-2024,16.7,-1.00,1,,,, ,5,,85.00,0.00,3.025,3.075,,,90.00,0.00,2.975,3.025,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,125.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:54:00 19-Jul-2024,16.7,-1.00,2,,,, ,22,,0.00,1.00,7.775,7.825,,,5.00,0.00,7.775,7.825,,,10.00,0.00,7.675,7.725,,,15.00,1.00,7.525,7.575,,,20.00,0.00,7.225,7.275,,,25.00,1.00,7.075,7.125,,,30.00,0.00,6.225,6.275,,,35.00,0.00,4.775,4.825,,,40.00,0.00,4.025,4.075,,,45.00,0.00,3.725,3.775,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.375,3.425,,,60.00,0.00,3.375,3.425,,,65.00,0.00,3.225,3.275,,,70.00,0.00,3.175,3.225,,,75.00,0.00,3.175,3.225,,,80.00,0.00,3.125,3.175,,,85.00,0.00,3.075,3.125,,,90.00,0.00,3.075,3.125,,,95.00,0.00,3.025,3.075,,,100.00,0.00,2.975,3.025,,,125.00,0.00,2.925,2.975,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:02:00 19-Jul-2024,16.7,-1.00,3,,,, ,22,,0.00,0.00,7.775,7.825,,,5.00,0.00,7.825,7.875,,,10.00,0.00,7.725,7.775,,,15.00,0.00,7.425,7.475,,,20.00,0.00,7.225,7.275,,,25.00,0.00,6.825,6.875,,,30.00,0.00,6.775,6.825,,,35.00,0.00,5.425,5.475,,,40.00,0.00,3.975,4.025,,,45.00,0.00,3.725,3.775,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.375,3.425,,,60.00,0.00,3.325,3.375,,,65.00,0.00,3.225,3.275,,,70.00,0.00,3.225,3.275,,,75.00,0.00,3.175,3.225,,,80.00,0.00,3.175,3.225,,,85.00,0.00,3.125,3.175,,,90.00,0.00,3.075,3.125,,,95.00,0.00,3.075,3.125,,,100.00,0.00,3.025,3.075,,,125.00,0.00,2.925,2.975,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:03:00 27-Jul-2024,1.7,-1.00,1,,,, ,14,,0.00,0.00,7.625,7.675,,,5.00,0.00,6.975,7.025,,,10.00,0.00,6.125,6.175,,,15.00,0.00,5.775,5.825,,,20.00,0.00,5.125,5.175,,,25.00,0.00,3.075,3.125,,,30.00,0.00,2.925,2.975,,,35.00,0.00,3.175,3.225,,,40.00,0.00,2.225,2.275,,,45.00,0.00,1.675,1.725,,,50.00,0.00,0.575,0.625,,,55.00,0.00,0.175,0.225,,,60.00,0.00,0.125,0.175,,,65.00,0.00,0.125,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:19:00 27-Jul-2024,1.7,-1.00,1,,,, ,14,,0.00,0.00,7.875,7.925,,,5.00,0.00,6.975,7.025,,,10.00,0.00,6.025,6.075,,,15.00,0.00,4.575,4.625,,,20.00,0.00,3.475,3.525,,,25.00,0.00,3.475,3.525,,,30.00,0.00,-0.325,-0.275,,,35.00,0.00,-0.875,-0.825,,,40.00,0.00,-0.875,-0.825,,,45.00,0.00,-0.875,-0.825,,,50.00,0.00,-0.925,-0.875,,,55.00,0.00,-0.925,-0.875,,,60.00,0.00,-0.925,-0.875,,,65.00,0.00,-0.925,-0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,07:09:00 28-Jul-2024,16.7,-1.00,2,,,, ,13,,0.00,0.00,7.925,7.975,,,5.00,0.00,7.975,8.025,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.575,6.625,,,20.00,0.00,5.725,5.775,,,25.00,0.00,3.775,3.825,,,30.00,0.00,1.925,1.975,,,35.00,0.00,-1.075,-1.025,,,40.00,0.00,-1.325,-1.275,,,45.00,0.00,-1.325,-1.275,,,50.00,0.00,-1.325,-1.275,,,55.00,0.00,-1.325,-1.275,,,60.00,0.00,-1.325,-1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:01:00 28-Jul-2024,16.7,-1.00,2,,,, ,13,,0.00,0.00,7.675,7.725,,,5.00,0.00,6.425,6.475,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.425,6.475,,,20.00,0.00,6.125,6.175,,,25.00,0.00,3.275,3.325,,,30.00,0.00,0.875,0.925,,,35.00,0.00,-1.325,-1.275,,,40.00,0.00,-1.375,-1.325,,,45.00,0.00,-1.375,-1.325,,,50.00,0.00,-1.375,-1.325,,,55.00,0.00,-1.375,-1.325,,,60.00,0.00,-1.375,-1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:03:00 28-Jul-2024,16.7,-1.00,2,,,, ,11,,0.00,0.00,7.425,7.475,,,5.00,0.00,7.425,7.475,,,10.00,0.00,7.275,7.325,,,15.00,0.00,6.575,6.625,,,20.00,0.00,6.175,6.225,,,25.00,0.00,2.775,2.825,,,30.00,0.00,-0.125,-0.075,,,35.00,0.00,-0.175,-0.125,,,40.00,0.00,-0.175,-0.125,,,45.00,0.00,-0.175,-0.125,,,50.00,0.00,-0.175,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:00:00 28-Jul-2024,1.7,-1.00,2,,,, ,11,,0.00,0.00,7.475,7.525,,,5.00,0.00,7.475,7.525,,,10.00,0.00,7.475,7.525,,,15.00,0.00,6.975,7.025,,,20.00,0.00,6.175,6.225,,,25.00,0.00,-0.025,0.025,,,30.00,0.00,-0.175,-0.125,,,35.00,0.00,-0.125,-0.075,,,40.00,0.00,-0.125,-0.075,,,45.00,0.00,-0.075,-0.025,,,50.00,0.00,-0.125,-0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,16:08:00 30-Jul-2024,1.7,-1.00,1,,,, ,10,,0.00,0.00,6.975,7.025,,,5.00,0.00,6.975,7.025,,,10.00,0.00,6.975,7.025,,,15.00,0.00,6.975,7.025,,,20.00,0.00,6.825,6.875,,,25.00,0.00,-0.325,-0.275,,,30.00,0.00,-0.575,-0.525,,,35.00,0.00,-0.625,-0.575,,,40.00,0.00,-0.625,-0.575,,,45.00,0.00,-0.625,-0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:03:00 30-Jul-2024,1.7,-1.00,1,,,, ,11,,0.00,1.00,7.025,7.075,,,5.00,0.00,7.025,7.075,,,10.00,0.00,7.025,7.075,,,15.00,0.00,6.975,7.025,,,20.00,0.00,5.825,5.875,,,25.00,0.00,-0.575,-0.525,,,30.00,0.00,-0.625,-0.575,,,35.00,0.00,-0.675,-0.625,,,40.00,0.00,-0.675,-0.625,,,45.00,0.00,-0.675,-0.625,,,50.00,0.00,-0.675,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:02:00 31-Jul-2024,1.7,-1.00,1,,,, ,12,,0.00,1.00,6.975,7.025,,,5.00,0.00,6.925,6.975,,,10.00,0.00,6.925,6.975,,,15.00,0.00,6.775,6.825,,,20.00,0.00,5.975,6.025,,,25.00,0.00,3.175,3.225,,,30.00,0.00,0.975,1.025,,,35.00,0.00,-0.775,-0.725,,,40.00,0.00,-0.775,-0.725,,,45.00,0.00,-0.775,-0.725,,,50.00,0.00,-0.825,-0.775,,,55.00,0.00,-0.825,-0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
