Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
HF2024_1006_22U3194,28-Jun-2024,07:05:24,2,,,,0,7,56.64113,-179.82292,07:05:23 28-Jun-2024,Interpolated,56.67968,-179.89476,,,,,6.4,-1.5,,,,15,13,30398,,,,11,32322,,,,30,30309,,,,5,25077,,,,18,16668,,,,20,1141,,,,7,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jun-2024,09:04:19,1,,,,0,7,56.61380,-179.86062,09:04:18 28-Jun-2024,Interpolated,56.63984,-179.82393,,,,,12.1,-0.9,,,,15,14,22130,,,,18,29808,,,,5,29386,,,,15,314,,,,23,18138,,,,24,6869,,,,22,12478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jun-2024,10:53:08,2,,,,0,8,56.61028,-179.86300,10:53:07 28-Jun-2024,Interpolated,56.59825,-179.76515,,,,,13.7,-1.3,,,,15,24,7892,,,,13,17484,,,,19,24808,,,,10,11752,,,,15,29400,,,,12,31221,,,,21,8852,,,,22,10289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jun-2024,13:51:29,1,,,,0,5,56.51922,-179.83166,13:51:28 28-Jun-2024,Interpolated,56.51617,-179.74445,,,,,1.6,-1.1,,,,15,32,9583,,,,25,8373,,,,12,26143,,,,28,21349,,,,19,24134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jun-2024,16:28:24,2,,,,0,4,56.46984,-179.75055,16:28:23 28-Jun-2024,Interpolated,56.44452,-179.71518,,,,,19.4,-1.5,,,,15,4,19006,,,,26,15725,,,,1,23087,,,,31,14281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jun-2024,04:40:52,1,,,,0,7,56.56273,-179.78487,04:40:51 29-Jun-2024,Interpolated,56.25362,-179.77882,,1,,,5.9,-0.6,,,,15,11,23295,,,,20,14308,,,,6,21273,,,,1,17101,,,,9,6140,,,,4,6003,,,,26,5874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,01-Jul-2024,00:05:13,1,,,,0,4,56.12387,-179.86529,00:05:12 01-Jul-2024,Interpolated,56.01352,-179.80073,,,,,7.5,-0.3,,,,15,3,18579,,,,2,3666,,,,32,5697,,,,17,30461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,02-Jul-2024,17:58:52,1,,,,0,4,55.99858,-179.94819,17:58:51 02-Jul-2024,Interpolated,55.88732,-179.80976,,,,,9.6,-0.8,,,,15,16,28672,,,,26,17609,,,,1,11686,,,,29,29560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,03-Jul-2024,20:01:38,1,,,,0,4,55.92066,-179.99946,20:01:37 03-Jul-2024,Interpolated,55.79867,-179.91457,,,,,12.9,-1.6,,,,15,16,30814,,,,27,1723,,,,26,22994,,,,1,16704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Jul-2024,16:25:10,4,,,,0,6,55.90728,179.95005,16:25:09 05-Jul-2024,Interpolated,55.78780,179.91363,,,,,4.1,-0.6,,,,15,28,28989,,,,29,21131,,,,20,14220,,,,11,22875,,,,5,32354,,,,12,7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-Jul-2024,17:04:51,1,-1.000000,,,0,4,55.95085,179.88437,17:04:50 11-Jul-2024,Interpolated,55.87234,179.88167,,,,,2.7,-1.3,,,,15,18,10624,,,,27,31804,,,,25,31342,,,,1,3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-Jul-2024,23:05:35,2,-1.000000,,,0,8,55.97196,179.90981,23:05:34 11-Jul-2024,Interpolated,55.92727,179.97344,,,,,11.0,-0.4,,,,15,32,17392,,,,8,530,,,,2,3212,,,,14,13407,,,,10,2542,,,,21,31523,,,,17,8906,,,,3,26411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jul-2024,06:01:18,2,-1.000000,,,0,6,56.16686,-179.67379,06:01:17 13-Jul-2024,Interpolated,56.03986,-179.74559,,,,,1.8,-1.6,,,,15,5,1900,,,,30,15192,,,,7,19862,,,,11,2649,,,,20,20410,,,,13,5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jul-2024,20:04:17,3,-1.000000,,,0,4,56.16057,-179.57772,20:04:16 13-Jul-2024,Interpolated,56.22333,-179.45799,,,,,3.8,-1.6,,,,15,8,1958,,,,15,1752,,,,7,22149,,,,21,23901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,19-Jul-2024,01:56:12,7,-1.000000,,,0,5,57.23122,-178.02567,01:56:11 19-Jul-2024,Interpolated,57.08128,-178.09231,,1,,,1.3,0.3,,,,15,3,14010,,,,2,8364,,,,17,22539,,,,31,15980,,,,9,3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,19-Jul-2024,05:08:17,2,-1.000000,,,0,4,,,,,,,,,,,,,,,,15,11,9859,,,,9,13815,,,,7,16168,,,,30,22978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,19-Jul-2024,09:18:39,2,-1.000000,,,0,7,57.33394,-177.94129,09:18:38 19-Jul-2024,Interpolated,57.29332,-177.93197,,,,,14.4,-0.7,,,,15,14,7344,,,,17,19223,,,,23,1938,,,,13,2604,,,,2,718,,,,19,10289,,,,15,29502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,19-Jul-2024,16:25:14,14,-1.000000,,,0,4,57.49608,-177.83606,16:25:13 19-Jul-2024,Interpolated,57.52287,-177.89952,,,,,2.1,-0.8,,,,15,25,7655,,,,28,29877,,,,31,18018,,,,18,25824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jul-2024,13:07:30,4,-1.000000,,,0,6,61.72488,-172.07141,13:07:28 28-Jul-2024,Interpolated,61.69051,-172.10449,,,,,20.7,-1.8,,,,15,12,25840,,,,31,24301,,,,29,15716,,,,11,20575,,,,28,30298,,,,25,27469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jul-2024,15:12:19,1,-1.000000,,,0,4,61.75830,-172.01377,15:12:17 28-Jul-2024,Interpolated,61.75412,-172.00863,,,,,4.1,-0.2,,,,15,18,8379,,,,28,1993,,,,31,774,,,,25,21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jul-2024,19:14:38,2,-1.000000,,,0,4,61.88514,-171.90406,19:14:36 28-Jul-2024,Interpolated,61.86534,-171.87719,,,,,0.9,-0.6,,,,15,10,23460,,,,23,26286,,,,8,27340,,,,16,4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jul-2024,23:58:11,4,-1.000000,,,0,4,62.03102,-171.79149,23:58:09 28-Jul-2024,Interpolated,62.03020,-171.79420,,,,,13.9,-0.2,,,,15,21,22525,,,,31,1752,,,,2,15705,,,,4,13762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,00:06:06,5,-1.000000,,,0,5,62.03357,-171.79028,00:06:04 29-Jul-2024,Interpolated,62.03345,-171.78932,,,,,11.5,-0.8,,,,15,2,20134,,,,3,12851,,,,21,22675,,,,4,13502,,,,31,26776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,01:00:11,1,-1.000000,,,0,4,62.05985,-171.77043,01:00:09 29-Jul-2024,Interpolated,62.05840,-171.76462,,,,,0.4,-0.5,,,,15,6,20189,,,,3,4342,,,,4,3850,,,,19,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,04:59:22,3,-1.000000,,,0,5,62.16350,-171.61863,04:59:20 29-Jul-2024,Interpolated,62.17654,-171.68650,,,,,9.3,-0.9,,,,15,20,14943,,,,5,29096,,,,9,3449,,,,11,6111,,,,7,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,06:58:33,2,-1.000000,,,0,5,62.23358,-171.57829,06:58:31 29-Jul-2024,Interpolated,62.23994,-171.62243,,,,,1.6,-0.6,,,,15,22,29995,,,,14,3641,,,,5,2881,,,,30,29739,,,,18,15626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,10:57:12,1,-1.000000,,,0,4,62.35062,-171.50449,10:57:10 29-Jul-2024,Interpolated,62.34873,-171.50394,,,,,3.7,-1.1,,,,15,19,12627,,,,12,2860,,,,17,20639,,,,32,9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,11:04:15,2,-1.000000,,,0,5,62.33925,-171.50015,11:04:13 29-Jul-2024,Interpolated,62.35429,-171.50215,,,,,7.5,-0.9,,,,15,24,22315,,,,19,18515,,,,32,2384,,,,12,31118,,,,25,28264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,29-Jul-2024,14:03:33,3,-1.000000,,,0,6,62.17079,-171.46697,14:03:31 29-Jul-2024,Interpolated,62.46606,-171.52151,,1,,,2.8,-0.9,,,,15,31,12896,,,,28,19658,,,,29,8680,,,,25,23607,,,,1,338,,,,12,27149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,11:14:09,3,-1.000000,,,0,5,61.94770,-171.18060,11:14:07 30-Jul-2024,Interpolated,61.90045,-171.15209,,,,,8.8,-1.0,,,,15,25,12602,,,,19,21902,,,,24,5238,,,,28,29034,,,,12,16440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,13:06:18,5,-1.000000,,,0,6,61.77851,-171.11190,13:06:16 30-Jul-2024,Interpolated,61.82977,-171.11494,,1,,,3.6,-0.1,,,,15,31,16183,,,,28,6950,,,,29,7367,,,,11,2639,,,,6,17172,,,,1,12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,14:54:35,1,-1.000000,,,0,4,61.75285,-171.08477,14:54:33 30-Jul-2024,Interpolated,61.75083,-171.07720,,,,,16.0,-0.9,,,,15,31,10225,,,,26,2652,,,,4,31346,,,,1,31226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,15:06:35,3,-1.000000,,,0,8,61.68292,-171.18160,15:06:33 30-Jul-2024,Interpolated,61.74435,-171.08145,,1,,,10.4,-1.5,,,,15,26,15554,,,,20,11316,,,,1,7940,,,,4,7026,,,,11,23528,,,,9,25009,,,,31,10716,,,,16,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,18:04:14,4,-1.000000,,,0,8,61.57388,-171.30116,18:04:12 30-Jul-2024,Interpolated,61.62657,-171.14627,,1,,,5.9,-1.9,,,,15,27,3217,,,,7,12378,,,,16,26540,,,,8,24366,,,,18,13554,,,,1,28449,,,,30,21738,,,,23,26223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,20:58:44,2,-1.000000,,,0,5,61.51310,-171.25609,20:58:42 30-Jul-2024,Interpolated,61.50819,-171.27071,,,,,8.1,-1.6,,,,15,14,12102,,,,2,19862,,,,32,18136,,,,21,16581,,,,17,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Jul-2024,22:57:37,1,-1.000000,,,0,4,61.45142,-171.25928,22:57:35 30-Jul-2024,Interpolated,61.44275,-171.31950,,,,,0.7,-1.8,,,,15,17,13419,,,,32,26770,,,,19,5537,,,,3,11932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,31-Jul-2024,23:01:47,1,-1.000000,,,0,4,60.76177,-171.12377,23:01:45 31-Jul-2024,Interpolated,60.82139,-171.65445,,,,,5.7,-0.3,,,,15,3,32559,,,,17,18802,,,,32,25038,,,,22,24926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,01-Aug-2024,02:58:30,1,-1.000000,,,0,4,60.64871,-171.10211,02:58:28 01-Aug-2024,Interpolated,60.72020,-171.61581,,,,,6.2,-0.4,,,,15,11,2428,,,,20,10491,,,,4,30037,,,,6,21418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,01-Aug-2024,10:01:44,4,-1.000000,,,0,4,60.44655,-171.06376,10:01:42 01-Aug-2024,Interpolated,60.46683,-171.38252,,,,,0.9,-0.3,,,,15,10,5748,,,,19,13783,,,,32,15658,,,,12,23582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-Aug-2024,13:03:18,1,-1.000000,,,0,4,57.86420,-167.85571,13:03:16 09-Aug-2024,Interpolated,57.91604,-167.87815,,,,,14.6,-1.0,,,,15,31,5314,,,,1,7200,,,,29,1222,,,,26,29331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-Aug-2024,15:16:53,7,-1.000000,,,0,7,58.01844,-168.60378,15:16:51 09-Aug-2024,Interpolated,57.84103,-167.81612,,2,,,2.6,-0.6,,,,15,1,15697,,,,26,6966,,,,31,18086,,,,29,18182,,,,16,20842,,,,18,9241,,,,14,18376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Aug-2024,03:04:48,3,-1.000000,,,0,6,57.35544,-167.85761,03:04:46 12-Aug-2024,Interpolated,57.46354,-167.82104,,,,,0.7,-1.2,,,,15,5,12852,,,,11,28030,,,,20,2934,,,,9,25904,,,,30,26264,,,,6,18613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Aug-2024,08:48:04,1,-1.000000,,,0,7,57.30932,-167.79788,08:48:02 12-Aug-2024,Interpolated,57.29229,-167.75609,,,,,17.1,-1.7,,,,15,10,20174,,,,32,2890,,,,17,13177,,,,23,1827,,,,22,22300,,,,24,23013,,,,2,9782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Aug-2024,14:05:13,6,-1.000000,,,0,6,57.28523,-167.74688,14:05:11 12-Aug-2024,Interpolated,57.11755,-167.59825,,,,,6.5,-1.4,,,,15,28,6203,,,,29,24364,,,,18,25296,,,,20,1030,,,,26,12316,,,,31,22341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Aug-2024,16:59:56,1,-2.000000,,,0,5,57.01122,-167.07219,16:59:54 15-Aug-2024,Interpolated,57.00142,-167.15169,,1,,,0.5,-0.9,,,,15,16,27289,,,,10,27132,,,,1,21404,,,,23,13870,,,,26,15430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Aug-2024,21:00:58,1,-2.000000,,,0,6,57.02243,-167.47140,21:00:56 15-Aug-2024,Interpolated,57.06800,-167.25695,,,,,18.3,-1.0,,,,15,32,2826,,,,3,6675,,,,10,5102,,,,2,30488,,,,21,19818,,,,17,9053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Aug-2024,00:01:15,1,-2.000000,,,0,4,57.07306,-167.25007,00:01:13 16-Aug-2024,Interpolated,57.12701,-167.16547,,,,,14.1,-2.0,,,,15,19,23853,,,,9,16674,,,,17,15787,,,,6,25030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Aug-2024,04:03:23,2,-2.000000,,,0,5,57.06792,-167.08206,04:03:21 17-Aug-2024,Interpolated,57.12017,-167.18579,,,,,4.5,-1.1,,,,15,30,7370,,,,20,17804,,,,14,27352,,,,7,12008,,,,27,25338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,18-Aug-2024,21:00:29,1,-2.000000,,,0,5,57.10150,-167.03547,21:00:27 18-Aug-2024,Interpolated,57.12943,-167.09816,,,,,8.9,-0.8,,,,15,32,26981,,,,10,31482,,,,17,20850,,,,28,13396,,,,21,9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Sep-2024,06:05:52,1,-2.000000,,,0,6,57.04320,-166.07695,06:05:49 14-Sep-2024,Interpolated,57.07710,-165.75380,,,,,5.2,-1.2,,,,15,14,11976,,,,22,28389,,,,10,13014,,,,17,1153,,,,2,5656,,,,24,26383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Sep-2024,07:05:43,1,-2.000000,,,0,6,57.26908,-165.92436,07:05:40 15-Sep-2024,Interpolated,57.23666,-165.74230,,,,,7.4,-1.0,,,,15,24,30437,,,,22,8273,,,,17,22628,,,,10,3932,,,,32,13746,,,,12,24133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Sep-2024,16:10:27,2,-2.000000,,,0,5,57.15142,-165.38342,16:10:24 17-Sep-2024,Interpolated,57.17530,-165.04430,,,,,8.4,-0.7,,,,15,10,16693,,,,27,26129,,,,8,27866,,,,21,13815,,,,2,29308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Sep-2024,19:03:20,1,-2.000000,,,0,4,57.16149,-165.05076,19:03:17 17-Sep-2024,Interpolated,57.16043,-164.95447,,,,,0.5,-1.0,,,,15,21,17443,,,,32,12531,,,,28,27110,,,,10,5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,18-Sep-2024,06:09:07,1,-2.000000,,,0,4,57.10834,-165.07560,06:09:04 18-Sep-2024,Interpolated,57.08547,-164.76731,,,,,3.4,-1.4,,,,15,17,15402,,,,19,6701,,,,22,10470,,,,10,18875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,30-Sep-2024,11:01:53,1,-3.000000,,,0,7,55.69119,-165.77777,11:01:50 30-Sep-2024,Interpolated,55.70349,-165.70657,,1,,,11.5,0.2,,,,15,29,30220,,,,5,8471,,,,18,27709,,,,20,10467,,,,1,5770,,,,25,2971,,,,31,19368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Oct-2024,18:23:30,1,-3.000000,,,0,4,55.69095,-165.88209,18:23:27 05-Oct-2024,Interpolated,55.69924,-165.58009,,,,,7.3,-0.9,,,,15,19,5596,,,,32,12645,,,,17,11574,,,,2,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-Oct-2024,11:17:46,2,-3.000000,,,0,6,56.71105,-166.34809,11:17:43 07-Oct-2024,Interpolated,55.76552,-166.05754,,1,,,5.9,0.6,,,,15,29,3080,,,,26,6436,,,,5,27343,,,,1,17409,,,,16,29062,,,,25,5981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-Oct-2024,13:04:32,2,-3.000000,,,0,6,56.00520,-166.29694,13:04:29 11-Oct-2024,Interpolated,56.03318,-166.55517,,,,,13.6,0.7,,,,15,10,26166,,,,26,5517,,,,27,4994,,,,16,3457,,,,18,1204,,,,23,21703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Oct-2024,07:00:22,2,-3.000000,,,0,5,56.11384,-166.36839,07:00:19 12-Oct-2024,Interpolated,56.13535,-166.37060,,,,,3.5,0.8,,,,15,6,29303,,,,19,16427,,,,32,24471,,,,11,8122,,,,25,27512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Oct-2024,20:02:12,1,-3.000000,,,0,4,56.44566,-166.63687,20:02:09 12-Oct-2024,Interpolated,56.44564,-166.67885,,,,,11.4,0.1,,,,15,28,21308,,,,2,18317,,,,31,1532,,,,3,17138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Oct-2024,21:06:17,1,-3.000000,,,0,5,56.42362,-166.93237,21:06:14 12-Oct-2024,Interpolated,56.47107,-166.65889,,,,,6.4,0.6,,,,15,7,7052,,,,3,20360,,,,4,10722,,,,6,550,,,,11,16902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Oct-2024,21:01:49,7,-3.000000,,,0,4,57.00069,-166.93966,21:01:46 13-Oct-2024,Interpolated,56.86784,-166.51226,,,,,2.4,-0.5,,,,15,6,17175,,,,7,18924,,,,3,5790,,,,4,29596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,01:11:28,2,-3.000000,,,0,4,60.26362,-168.87467,01:11:24 20-Oct-2024,Interpolated,60.31180,-168.58381,,,,,9.4,0.8,,,,15,30,12113,,,,5,8296,,,,14,9911,,,,7,32726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,08:16:00,1,-3.000000,,,0,7,60.40556,-169.02681,08:15:56 20-Oct-2024,Interpolated,60.41864,-168.97665,,,,,10.1,0.3,,,,15,11,32295,,,,12,3497,,,,25,25100,,,,31,22353,,,,29,15612,,,,20,32723,,,,26,24194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,10:02:46,1,-3.000000,,,0,8,60.39670,-169.20039,10:02:42 20-Oct-2024,Interpolated,60.42668,-169.04391,,,,,11.3,1.0,,,,15,5,13056,,,,29,19206,,,,20,10831,,,,16,13108,,,,31,7178,,,,26,22037,,,,9,22758,,,,11,30503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,11:05:36,6,-3.000000,,,0,5,60.44444,-169.05411,11:05:32 20-Oct-2024,Interpolated,60.43182,-169.11357,,,,,4.7,1.1,,,,15,5,6684,,,,27,9092,,,,29,20400,,,,16,32176,,,,31,9922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,13:05:56,4,-3.000000,,,0,8,60.39815,-169.54552,13:05:52 20-Oct-2024,Interpolated,60.43266,-169.23109,,,,,12.2,-0.6,,,,15,15,22654,,,,18,11456,,,,10,2609,,,,27,24384,,,,16,21462,,,,13,5021,,,,7,1850,,,,8,4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,15:12:54,3,-3.000000,,,0,4,60.44562,-169.38614,15:12:50 20-Oct-2024,Interpolated,60.43805,-169.39913,,,,,0.4,0.3,,,,15,10,22035,,,,2,25724,,,,32,6636,,,,24,7473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,17:20:02,3,-3.000000,,,0,5,60.44812,-169.16048,17:19:58 20-Oct-2024,Interpolated,60.45842,-169.54152,,,,,2.9,0.9,,,,15,32,27096,,,,17,6476,,,,2,7349,,,,3,21898,,,,28,23814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,20-Oct-2024,19:27:56,1,-3.000000,,,0,7,60.46252,-169.61916,19:27:52 20-Oct-2024,Interpolated,60.47243,-169.61537,,,,,17.1,1.1,,,,15,3,1104,,,,31,29884,,,,28,17246,,,,6,908,,,,9,15682,,,,25,1401,,,,4,10692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
