DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,23:01:31 15-May-2024,,B,61.5849,-177.6816,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,23:05:16 15-May-2024,,1,61.5902,-177.6676,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,23:06:46 15-May-2024,,1,61.5902,-177.6676,,,,,,,,,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,23:07:32 15-May-2024,,1,61.5902,-177.6676,,,,,3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,23:09:47 15-May-2024,,1,61.5902,-177.6676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,09:21:29 16-May-2024,,B,61.6039,-177.6625,,,,,3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,10:21:20 17-May-2024,10:21:21 17-May-2024,1,A,61.6187,-177.5264,CRC,,,,4075,3.275,,,-1.35,0.5,,,,,,,,,,,,,149,27,255,42,,,,,,,57,308,184,0,39,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,21:06:53 17-May-2024,21:06:53 17-May-2024,0,2,61.7543,-177.0538,CRC,,,,4250,3.275,,,-1.25,0.5,,,,,,,,,,,,,255,27,255,42,,,,,,,92,333,189,0,47,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,23:54:45 17-May-2024,23:54:45 17-May-2024,0,2,61.7366,-176.9054,CRC,,,,4300,3.275,,,-1.35,0.5,,,,,,,,,,,,,208,27,255,42,,,,,,,58,335,190,0,27,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:01:31 18-May-2024,,A,61.7757,-176.8895,,,,,,,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:09:01 18-May-2024,,2,61.7750,-176.8927,,,,,,,,,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:10:31 18-May-2024,,2,61.7750,-176.8927,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,07:11:16 18-May-2024,,2,61.7750,-176.8927,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:12:01 18-May-2024,,2,61.7750,-176.8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,07:12:47 18-May-2024,,2,61.7750,-176.8927,,,,,,,,,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:14:17 18-May-2024,,2,61.7750,-176.8927,,,,,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:15:02 18-May-2024,,2,61.7750,-176.8927,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:20:17 18-May-2024,,1,61.7714,-176.8949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,07:21:47 18-May-2024,,1,61.7714,-176.8949,,,,,,,,,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,07:22:32 18-May-2024,,1,61.7714,-176.8949,,,,,4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,21:10:31 18-May-2024,,3,61.7307,-176.4631,,,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,21:11:16 18-May-2024,,3,61.7307,-176.4631,,,,,4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
