DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
160381,160381,UT,21:08:57 29-Jun-2017,,,B,23.3769,-163.3140,CRC 190.78,00:00:00 22-Jun-2017,CumulativeDist,23,193,150,176,32,48,194,212,246,1,0,64,16,6,196,14,247,159,192,167,198,61,0,,,,,,,,,
160381,160381,UT,21:53:17 29-Jun-2017,,,B,23.3681,-163.2901,CRC 138.42,13:45:00 21-Jun-2017,PDT,17,65,75,85,176,22,192,39,224,73,240,22,112,7,154,130,227,241,8,96,133,123,31,137,3,143,96,134,96,175,69,
160381,160381,UT,09:00:11 30-Jun-2017,,,B,23.4343,-163.8212,CRC 12.21,16:45:00 21-Jun-2017,PDT,1,129,75,86,19,254,192,39,96,89,176,30,94,9,140,131,162,1,23,216,89,199,33,219,142,75,21,134,24,160,140,
160381,160381,UT,17:14:34 30-Jun-2017,,,B,23.3031,-163.6605,CRC 254.72,17:05:00 30-Jun-2017,PDT,31,193,75,122,32,54,192,40,0,58,8,18,107,2,182,81,4,122,202,21,171,236,79,99,248,46,104,235,44,26,250,
160381,160381,UT,17:57:00 01-Jul-2017,,,B,23.4907,-165.1916,CRC 46.117,17:57:00 01-Jul-2017,Status,69,220,148,213,199,79,171,44,195,140,159,58,29,35,228,99,97,232,202,21,148,102,215,49,82,140,185,,,,,
160381,160381,UT,19:44:51 01-Jul-2017,,,B,23.5063,-165.2957,Length 27?,20:12:06 28-Jun-2017,Fast-GPS,139,114,134,12,21,162,23,215,218,99,114,187,135,164,100,201,215,250,101,254,6,107,70,51,159,242,82,,,,,
160381,160381,UT,17:43:01 15-Jul-2017,,,,,,CRC 13.36,20:00:00 12-Jul-2017,CumulativeDist,1,161,151,101,14,204,229,198,84,66,80,130,158,33,132,222,105,252,9,58,44,211,89,,,,,,,,,
160381,160381,UT,16:29:56 18-Jul-2017,,,,,,CRC 145.108,00:00:00 17-Jul-2017,CumulativeDist,18,33,151,136,0,48,162,71,50,1,192,176,40,8,141,182,94,152,80,232,180,136,0,,,,,,,,,
160381,160381,UT,03:51:51 21-Jul-2017,,,,,,CRC 13.218,01:00:00 14-May-2016,CumulativeDist,1,161,133,112,66,144,61,253,10,121,186,122,121,3,13,14,130,18,148,64,127,247,149,,,,,,,,,
160381,160381,UT,04:23:54 21-Jul-2017,,,,,,CRC 92.203,,,11,144,254,161,136,198,111,124,8,47,54,37,209,80,61,182,109,143,12,234,83,150,193,,,,,,,,,
